disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1742,,,,,1334506.76,191135.32,1126687.79,2023-11-02T00:00:00.000Z,,111712,ae0478e68b54d8b225112f22f9f2690c935d08d8,2023-11-02T04:02:44.321Z,ab94d842-9925-4b5a-9b62-9dddfe0b8b6b
1743,,,,,2629570,1000841.59,1526800.41,2023-11-02T00:00:00.000Z,,339127,2a12db16f9880b03baa58cb52fed53d34ac43953,2023-11-02T04:02:44.321Z,b5e6fec4-82c1-4bea-aa81-4dd725bac1c5
1744,541,4360723.47,3402839.22,957884.25,4912916.3,2051785.36,2803847.34,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1692900,f450d773f6aef0abfa86469caba22730e91b995b,2023-11-02T05:42:36.831Z,8f24b9e5-e1a2-4e55-82d1-14d2520dc724
5281,,,,,,,,,,525662.15,61f1df83513d091f0c3e1dde075be0934679df8c,2023-10-12T18:02:36.938Z,a40bff73-281e-4843-bb09-ad1d00887b71
1745,730,4069837.78,2771174.97,1298662.81,15633642.31,5888668.93,9517511.69,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2847013,dd8ca74e71dcbd5e582c2f4e83025f9728589ebe,2023-11-02T05:42:36.831Z,db5b0f9e-e344-46ba-ae13-74dc62d4c08d
1746,210,1466605.44,1198433.35,268172.09,4765349.85,1545213.95,2883445.24,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2271823,4ae354da65911394598f0f8830bcc75f7f484a0b,2023-11-02T05:42:36.831Z,a59aae21-1523-4337-968b-4849277aee22
1748,,,,,10068998.77,4645909.03,5391099.99,2023-11-02T00:00:00.000Z,,0,cb662c7dd77da420153795d88f67f86edf06e6a4,2023-11-02T04:02:44.321Z,01a497e0-660e-4374-95fa-8b45ca75f03a
1747,917,4800659.42,3951572.59,849086.83,,,,,2023-11-02T00:00:00.000Z,493658,800880d4cf4af1b8585165ebe59797515b4a43e1,2023-11-02T05:42:36.831Z,365a592f-45b6-4945-b25e-498813c1c0e3
1749,3481,13924227.09,12299985.24,1624241.85,26045574.54,2638236.4,22891794.14,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,7387525,fc08a7f0a4e4753f9ce6fd17be32173b0456f7a8,2023-11-02T05:42:36.831Z,ed73f3e9-e317-44ce-82c8-67029cc6a631
1750,369,1345162.7,1061095.33,284067.37,3505637.41,779414.42,2553779.99,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,932979,38a2335119f48d135b163b40f41164bbe522e0aa,2023-11-02T05:42:36.831Z,83f2b1f4-01b5-4b8d-a967-f0520f95b260
1751,3200,11670465.18,10030933.28,1639531.9,39745530.51,3673107.95,35711732.95,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,7267526,72c83c55a309acd12888faea615e4774592598f1,2023-11-02T05:42:36.831Z,3e691c53-7d97-47e5-8f43-ca1fa1b98b6b
1752,,,,,3020576.08,82107.37,2836362.71,2023-11-02T00:00:00.000Z,,1247,5bff8bf02c752fedb87f403819d9d1d53f5826bd,2023-11-02T04:02:44.321Z,6103461c-bafa-4537-8659-ff7eeaec4a57
1754,,,,,20695468.8,458980.05,19798316.75,2023-11-02T00:00:00.000Z,,75650,475b4d91b793f8f1027c2a0a036ba2926b5961ed,2023-11-02T04:02:44.321Z,859edee5-c050-4a7d-8120-a7747927f13e
1753,250,1598081.52,1371741.06,226340.46,,,,,2023-11-02T00:00:00.000Z,116373,e34b7f774d32c0ddf08cec82ce5400a5c3913ceb,2023-11-02T05:42:36.831Z,b47f8a62-8fa5-448f-b260-c4ee9a2b85c9
1755,263,1261470.96,1093134.16,168336.8,2984256.53,538799.22,3315278.37,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,211419,1ab5ff354dc3bf6c4f937583ac87b09900bebc54,2023-11-02T05:42:36.831Z,301d25bb-bf8e-473d-b379-aa43360c36bc
1756,202,1469127.78,778243.02,690884.76,2229174.06,1309273.28,785865.78,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,10909,6f36d67e54347dc756d8823e8d0134cfbaab5841,2023-11-02T05:42:36.831Z,e332ce9b-9172-44e8-b3f7-e22837106334
1757,,,,,3499571.24,129307.62,3257223.37,2023-11-02T00:00:00.000Z,,488767,fe3a010cbe3202b5df288394ed2019049e4ce4a1,2023-11-02T04:02:44.321Z,a932b7b2-843f-43cb-8f97-75f399e656a2
1758,381,2474245.11,2107834.16,366410.95,2676958.28,1231171.54,1431427.8,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,587931,7a5560d608c0d574df68d8ccbac63f2c9d50b626,2023-11-02T05:42:36.831Z,99f8f4f3-d537-4de5-98aa-13f8ca823333
1759,,,,,7826995.83,271120.6,7543693.27,2023-11-02T00:00:00.000Z,,811968,ee392a2feffd90ccfb9d71f1d0a261d5afb4b607,2023-11-02T04:02:44.321Z,b196df03-6c37-4ca5-8a23-7c10fb9ad979
1760,166,1642832.66,1291904.6,350928.06,,,,,2023-11-02T00:00:00.000Z,196919,2f8685fb034bea429cf2c80cfb04a312d7b0f0cb,2023-11-02T05:42:36.831Z,66649fa8-1710-4c3e-9458-bc08d8a50bfd
1761,1002,2458564,1897324.21,561239.79,10732656.8,7148287.99,3334457.14,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1775988,505be4dbc12b732ea4cd1d2df15d9bd64f7cd5ca,2023-11-02T05:42:36.831Z,706e9675-fc88-4ab5-934b-6e8e4868c0fd
1762,134,419744.26,172931.52,246812.74,,,,,2023-11-02T00:00:00.000Z,182642,812081b068d1c812c1758d16c7c799e9918e92e5,2023-11-02T05:42:36.831Z,8e4bd523-00d6-4d08-8380-f96a646fd01c
1763,24882,138694619.65,122368728.95,16325890.7,1155494246.42,250989227.19,873100944.31,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,274772523,8dcc4806e92379dfbdd8d2e2705b0c7ce2fc7308,2023-11-02T05:42:36.831Z,d75a2b70-7305-42d9-aca8-54bc36e5dfcd
1764,164,549480.66,447761.87,101718.79,4330036.43,4163010.38,85852.56,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,295657,fa946c0820a8f51d102b37568c5755a44f740a6e,2023-11-02T05:42:36.831Z,f33025d6-c689-4ea6-9551-bb3adeb84158
1765,,,,,499319.42,49698.18,442427.68,2023-11-02T00:00:00.000Z,,0,044ca32a670bf608337ad227a4d566edfd3366b5,2023-11-02T04:02:44.321Z,31ef8128-8653-4cb7-9eca-1f17b22b50da
1766,10278,56449366.63,47181025.55,9268341.08,100905332.7,22002694.42,75422616.55,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,18074955,899a5ef3c07f6bea8e97efbbc6d38e45ee633f51,2023-11-02T05:42:36.831Z,f99e03c6-f0e1-4fae-9f62-b548eaacb0b6
1767,,,,,3346388.88,15741.08,3267072.98,2023-11-02T00:00:00.000Z,,493091,aa3053de053ac330cb0ed1c313fbf6e6756d71f4,2023-11-02T04:02:44.321Z,833663d2-1f6d-43a5-a6b7-7eb1c967f722
1768,23956,56679489.87,50118678,6560811.87,48563081.65,13669669.95,34007466,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,18525751,6e4e126ca6591fd1fb699922970fe09eff24bd9b,2023-11-02T05:42:36.831Z,f69e345d-0fed-434f-be46-1b5283a7574a
1769,589,2619379.95,2404215.89,215164.06,3985862.62,417833.3,3523766.57,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,812801,3c086e47a3841810767117c3787872b67a0790c0,2023-11-02T05:42:36.831Z,abb6794f-9a10-4579-864e-09fa8fbdf953
1770,737,1560229.95,1320958.06,239271.89,36258650.19,3260544.36,32835593.41,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2865034,5a60d1b7528a4a89c8e505cfd6f89d2b801a6304,2023-11-02T05:42:36.831Z,f12abf13-01c1-4e37-8f45-4ec840d16a68
1771,1752,10024142.17,8979826.09,1044316.08,53407870.95,26389243.37,26645847.98,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,6066205,d4fabd3915a77816c656bfedefedc4a55670432c,2023-11-02T05:42:36.831Z,297039b9-1069-4db1-9279-fd79ba701d1f
1772,,,,,6361368.91,442756.09,5774481.57,2023-11-02T00:00:00.000Z,,779118,bdba355ebf0945f7585a598436e9408981c23b94,2023-11-02T04:02:44.321Z,7f6bcff0-d88f-4739-a89c-a12c66a504c6
1773,1089,5367078.69,4930561.66,436517.03,28697245.28,13489800.61,15062995.91,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,5317199,93697606176390ab7b6a9cfe8ed822112a0892e6,2023-11-02T05:42:36.831Z,dc919b0d-e74b-43fe-83a8-76dad6df2825
1774,,,,,4716310.17,230693.3,4425946.02,2023-11-02T00:00:00.000Z,,541355,20e20b47bd31c3a0f1d720a2980bd6964f3f338d,2023-11-02T04:02:44.321Z,460131fc-a69f-489f-86c8-57eac79763e3
1775,,,,,9638507.73,711874.01,8615701.72,2023-11-02T00:00:00.000Z,,93369,f9d61f5369540a1d02ad7f74a0275038c5a6e3b7,2023-11-02T04:02:44.321Z,f83edde1-610b-4fbb-b616-323db905a496
5472,,,,,,,,,,0,89f0a477f8953f1dcc848508a6edafdc77a2d8ce,2023-07-31T23:02:41.609Z,8c554851-7948-4794-88d0-52e979b2a47d
1776,,,,,55300511.2,3442262.9,50898705.78,2023-11-02T00:00:00.000Z,,5908173,d6bd18d0afd8e6769a6635278d30705eb3faf00b,2023-11-02T04:02:44.321Z,054b8562-803d-41be-99c3-6f846d1dd00a
1777,,,,,14547910.96,3694972.87,10776393.99,2023-11-02T00:00:00.000Z,,1175154,cae35a33a88ffa2eceeb0e14a31146f42a3375e3,2023-11-02T04:02:44.321Z,33524f08-d04f-4a66-b65b-f4d0a1047f3b
1778,,,,,1086864.23,10494.54,1070445.67,2023-11-02T00:00:00.000Z,,53071,60c88c921023016f52c92a574aa557d76f964e79,2023-11-02T04:02:44.321Z,ec1fda3f-88c9-4221-869a-f99d958f9749
1779,,,,,12058395.64,4324047.97,7722877.57,2023-11-02T00:00:00.000Z,,1281647,876b9583b9fdbaf216225d3c6d40ef15ba7f5545,2023-11-02T04:02:44.321Z,3e252f10-33f9-413b-80d2-fda0e5cd5419
1780,13402,34868169.3,29354250.25,5513919.05,66573006.5,41312387.2,22862265.3,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,14538117.54,61d79d8584e2e26488cb8ab7095b3246de37b3d7,2023-11-02T05:42:36.831Z,2ffe6a6d-9fe1-4774-9c0a-f00b998a385d
1781,,,,,1655156.5,250629.68,1309133.42,2023-11-02T00:00:00.000Z,,192093,6ac0bd60e30eb4e126b01e5aec44a8081b11d76a,2023-11-02T04:02:44.321Z,6abc704f-b737-4466-a00f-d0fb5af09d59
1782,,,,,1269313.62,538789.82,729640.38,2023-11-02T00:00:00.000Z,,206865,ed62f421f9ac83d846b9c420419db63f94cba33d,2023-11-02T04:02:44.321Z,c4f04fb7-60c1-4872-9969-f0146389ae15
1783,,,,,44426564.39,3613882.43,40338622.96,2023-11-02T00:00:00.000Z,,91806,3c85f7457c611a0fc17ced44330c0b7d90b2d104,2023-11-02T04:02:44.321Z,bb29b31b-1965-4b58-8b72-b8d1928f6b32
1784,,,,,449482.54,180418.52,264534.22,2023-11-02T00:00:00.000Z,,52815,c93e4fdc7d084b770632036031180a65d511817d,2023-11-02T04:02:44.321Z,9151eb44-0290-43ce-89bc-0af8e2838bab
1785,5383,19216129.55,17095730.28,2120399.27,98294056.79,40325973.33,54851315.87,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,15748405,079210df336aa9872f1cf7e09691a2737067dee1,2023-11-02T05:42:36.831Z,35165c5e-9a0a-42a6-bc7e-123a65d23d29
1786,71206,216888044.03,165776649.38,51111394.65,714520578.76,516518299.29,155230462.47,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,185938710.3,8ead35e5fb92746599e10fe860170c03dfcbcff9,2023-11-02T05:42:36.831Z,c2f72fe4-8c2b-477c-922b-9c2647e82d17
1787,,,,,3673097.45,208435.76,3459158.78,2023-11-02T00:00:00.000Z,,555038,63297d3271060f8d91db83550321bba155430ae4,2023-11-02T04:02:44.321Z,f78f1f00-6dcc-46ab-826b-e3fd066995cc
1788,,,,,2660766.77,115109.71,2544618.23,2023-11-02T00:00:00.000Z,,0,70d88881e42a3100cf96476d71bd9b05012c33b4,2023-11-02T04:02:44.321Z,b23d8957-f3d2-4c5b-a64f-5b502f9eb740
1789,,,,,7955261.42,1829034.73,5576907.69,2023-11-02T00:00:00.000Z,,1264949.02,b0591ba0548cbc4b298efb50835e7820437a1493,2023-11-02T04:02:44.321Z,39d4256a-59f5-4e09-8672-5dd72d49a125
1790,,,,,4570622.52,191540.21,4339131.55,2023-11-02T00:00:00.000Z,,604887,af4e8dcee202548fcdf04f95fda95cd7c2c26108,2023-11-02T04:02:44.321Z,71db2901-9d32-48b9-b771-38349b8f4650
1791,121642,531895066.34,412587878.82,119307187.52,2225904140.13,1310014936.13,837969020,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,383916059.77,9a59614f538093388896c14a739536759efaa7da,2023-11-02T05:42:36.831Z,155c6ae0-7f9f-4283-8209-6c5228b77cae
1792,12278,63878324.09,54137482.22,9740841.87,220671368.7,123344926.23,88386279.47,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,46846463.2,c9cddbc0b9133c74f0473f84a9e8569636adb2b0,2023-11-02T05:42:36.831Z,0871dae1-68b6-4c3c-aaf5-a4475a7aa752
1793,,,,,3895660.58,662127.06,3216753.75,2023-11-02T00:00:00.000Z,,608954,dc0502eef704999f0e5b5c8bd61057238d20331a,2023-11-02T04:02:44.321Z,a5ff75a7-d08f-4ad5-b012-67c7daeec640
1794,1966,7176481.13,5986936.24,1189544.89,24732240.18,14079869.38,9554296.04,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2894813,437f4a9a05acc116e33bf4a49155e0628b863d91,2023-11-02T05:42:36.831Z,88082659-663e-441e-9e8b-e83f14829e33
1795,11107,36905735.96,31083614.42,5822121.54,25003384.15,14164269.43,9883034.52,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,3249259,6d7888e21632256768624a896e64c59ba04b7457,2023-11-02T05:42:36.831Z,ccbbaa32-3ae5-4623-829f-74c338b369ce
1796,,,,,12186818.01,1089112.9,10421346.21,2023-11-02T00:00:00.000Z,,1787687,641d440200d5a00460e7da58ad57323da6fb721d,2023-11-02T04:02:44.321Z,f5c0fe39-fd49-42c9-ae36-b69a081c37a2
1797,,,,,5940451.74,1118829.25,4396630.01,2023-11-02T00:00:00.000Z,,1905215,ad87b8154a77ec88e8253b26dc1deec0a0986257,2023-11-02T04:02:44.321Z,80f738d3-5964-4459-9317-bafd8ff9fb0a
1798,20110,29999815.09,12559208.69,17440606.4,24304226.68,4346712.06,19496993.33,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4813241,51a82342405cb70719c08965b6a1742da782ad1b,2023-11-02T05:42:36.831Z,ed179ca3-015c-4780-aa0a-549ac834216b
1799,,,,,823848.76,67615.9,756068.62,2023-11-02T00:00:00.000Z,,319962,1c461dac2b4bfd8e058f3b356e561a4d7145132a,2023-11-02T04:02:44.321Z,30f26f2f-987c-4c85-a151-9eeacf4c3747
1800,27935,64635964.92,57513293.79,7122671.13,27884821.59,10219096.54,17488404.91,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,10859257.12,616f5ac803f62d9eca4fa644cf57c21ef9f09163,2023-11-02T05:42:36.831Z,df10445b-fd7d-48f6-bf9f-9c168494c1bd
1801,,,,,4657982,1440783.27,3071593.91,2023-11-02T00:00:00.000Z,,466669,ea3124a85d1c5732889362a368e5bfbdf6d7b2b2,2023-11-02T04:02:44.321Z,b87f3481-f8e3-410e-8960-336bf9ac5da8
1802,,,,,18812748.86,13423088.38,4869890.36,2023-11-02T00:00:00.000Z,,2710679,db590b6e563c0e0b354bd9045a6ff0ffc92992a9,2023-11-02T04:02:44.321Z,5a3baa5c-44ac-4880-9ea1-3bdffde934e1
1803,,,,,6149283.51,62016.6,5923527.91,2023-11-02T00:00:00.000Z,,725370.39,0ebeab1cca79e94d263a179aadf7fdad0f7bdca7,2023-11-02T04:02:44.321Z,0f476858-c893-4d7f-92b9-6fe338667283
1804,,,,,2543014.21,852550.36,1683452.85,2023-11-02T00:00:00.000Z,,311362,17e4a9a421072a6b922f64a14b0a61a1ca467613,2023-11-02T04:02:44.321Z,6f682718-808f-4cb7-8db0-d00938a7e8b2
1805,,,,,38841921.56,32124189.94,6349045.86,2023-11-02T00:00:00.000Z,,4713715,720b77675717fb16b39c457164bd70a62b18e94d,2023-11-02T04:02:44.321Z,508fa7b2-f4a7-4867-9323-8fdf09b4e07c
1806,,,,,1107827.99,415990.06,407110.11,2023-11-02T00:00:00.000Z,,3947586.15,41c890354f4fb33911a52e2649f65a10b0696ad8,2023-11-02T04:02:44.321Z,7e7bc517-ea77-4e1b-867f-6bd2099667bb
5465,,,,,,,,,,0,ac844033f4e6b048c1ee7ed49ba01edd868327cb,2023-05-12T11:21:33.182Z,0be89921-da59-4621-b207-59db9ede4e5b
1807,,,,,7256252.51,5109636.26,1964392.59,2023-11-02T00:00:00.000Z,,824950,13eb8fd3d8cd6698b68b757d71aaba49b2a6367d,2023-11-02T04:02:44.321Z,35bd0e62-8e4c-4966-93f3-c418c56c2624
1808,,,,,3364325.1,189696.35,2935586.8,2023-11-02T00:00:00.000Z,,319768,d1c68d1821480b16411426d45593d95b66a62459,2023-11-02T04:02:44.321Z,080babfa-cdfd-415a-9bf3-504587633126
1809,2105,6869983.55,5100986.2,1768997.35,8529243.13,1331527.78,7090658.85,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,139569,7decba73f857378ea3374f1731a7e66c8911d3dd,2023-11-02T05:42:36.831Z,e8e2b051-d0da-4756-816c-a5e0421e911c
1810,486,3839488.88,3069213.15,770275.73,55930929.34,40263757.18,15594457.47,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,8166071.75,0d78dd2cf7aad3b37416dbbc84b9ff9bef82fec3,2023-11-02T05:42:36.831Z,53d4f840-370e-4597-9e5e-2508ba2b7aa3
1811,,,,,5825275.23,319740.39,5486438.33,2023-11-02T00:00:00.000Z,,1134370,beb68d37c4cce2c87f05372d98cd48714d469c1d,2023-11-02T04:02:44.321Z,64f979f4-cca7-426a-ac97-e2589f15a35f
1812,,,,,14898663.36,13271189.98,1620701.65,2023-11-02T00:00:00.000Z,,2232817,37075a8d095aa6fd548810bef49967a89a4e5464,2023-11-02T04:02:44.321Z,434347de-ec7a-493e-9c83-ecaad1eaad79
1813,,,,,49802008.6,42186959.25,7556237.51,2023-11-02T00:00:00.000Z,,5612828,2744439f5ee4141690f4b0bcaa35cf138ecc5491,2023-11-02T04:02:44.321Z,07b2220c-d0b1-43ea-8d3c-f3634af36f66
1814,698,3674159.05,2920671.78,753487.27,985503.02,527410.5,361692.68,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,67d5d50a43c0643fb190289e9f6264e649ef4c63,2023-11-02T05:42:36.831Z,67be3381-d143-4e9e-b097-7b44e54e1d8f
1815,,,,,9781024.74,9553307.85,198758.02,2023-11-02T00:00:00.000Z,,680052,a08e4943efd8a822671d5be3a573ad4c1abb6608,2023-11-02T04:02:44.321Z,27a7c062-263b-4c82-99ba-57daeaefb407
1816,,,,,1337879.37,1010030.46,321246.91,2023-11-02T00:00:00.000Z,,93590,b8006cefa6ebe6d2cd6285e953f26988b8732e56,2023-11-02T04:02:44.321Z,b636799a-51bb-4fb8-ba2d-5147dc5626ce
1817,2059,9506708.04,8474203.73,1032504.31,52773951.14,10098859.54,39848106,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,10634383.44,d0beb41e3ebe3a28aad7dfe92f3777cd6b0fb114,2023-11-02T05:42:36.831Z,f8a4bd1b-164b-403b-9079-c862e3a73bb8
1818,,,,,255208480.28,178944080.57,71856578.63,2023-11-02T00:00:00.000Z,,44970830.18,8280099f2e66f752c1d5c9213dac65eb74d5b2ef,2023-11-02T04:02:44.321Z,7918b50b-9965-47fa-8a3a-de30543bc9bd
1819,,,,,220817573.8,72959754.24,146956946.34,2023-11-02T00:00:00.000Z,,29958447,0ef23bea58c6fae56b6f220dd1c22c96df627bdb,2023-11-02T04:02:44.321Z,ca447345-9f04-4ace-856b-f98587f887e4
1820,105,1251943.17,1000815.99,251127.18,729454.15,561493.99,144384.16,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,300107,333cf24ba9593de577974bf68787e93fb9d460e9,2023-11-02T05:42:36.831Z,d5ed27ec-78e9-4102-af04-68e7f0553eea
4741,,,,,,,,,,0,6ae09408d482d38c87e66d7bd2ba43589d89cb63,2023-09-21T23:02:39.668Z,857dc801-0346-48d7-84b3-8592b299edc8
5486,,,,,,,,,,0,3d9077ea7266ae3a94e781af7f861dce481417a1,2023-09-02T03:49:22.014Z,03b36e92-6272-474f-9aff-cc242e79108e
1821,,,,,6143015.93,2952414.14,3093298.11,2023-11-02T00:00:00.000Z,,532472,e38b3d262fe570f8f758244e98241b751629255b,2023-11-02T04:02:44.321Z,0c99cd00-4615-4138-afe7-98c37ccaef57
1822,,,,,135879596.08,25984585.11,109071876.09,2023-11-02T00:00:00.000Z,,27004063,f75eb1997127fbc097ff1877c2f50d24defc9953,2023-11-02T04:02:44.321Z,74555c53-fdea-4f0d-ba78-de5f4a72549a
1823,,,,,9203600.91,3952139.14,5070573.74,2023-11-02T00:00:00.000Z,,964338,a4584dc76bc7b64417d74dcafca2b579915e8518,2023-11-02T04:02:44.321Z,07bcfaf7-02fb-4d8f-8bd7-cfc4cc4d0f75
1824,,,,,10887118.75,6505428.33,4118092.57,2023-11-02T00:00:00.000Z,,1655323,58ad5494079c0d85c88e16666445d48a2c739f8d,2023-11-02T04:02:44.321Z,f0796fc8-def8-41d4-83d5-fa57c6426480
1825,,,,,26341587.62,12516048.66,12588742.81,2023-11-02T00:00:00.000Z,,5132047,d42e5e50d7895040f39c3170ba5c13fa839afabb,2023-11-02T04:02:44.321Z,ff912c4f-613e-4d13-b48d-e04662d50634
1826,,,,,11999525.1,5388395.85,6584926.5,2023-11-02T00:00:00.000Z,,164087,3bb2f79416ab8dd5947f5d173d5c60bdb48a47e5,2023-11-02T04:02:44.321Z,7e009e20-735e-4e1a-a21e-ccbd727b43a8
1827,,,,,18571978.65,15291436.85,527906.77,2023-11-02T00:00:00.000Z,,1671236,5045eeeadde0fad74d787a960f23a8a9dfcb2973,2023-11-02T04:02:44.321Z,cfe428d1-280b-4c80-bcd9-4dffac8caf14
1828,,,,,11300288.42,8661935.17,2405710.44,2023-11-02T00:00:00.000Z,,929579,ce2a939f27e1a86786cf8fee67a67ae5abcfee8e,2023-11-02T04:02:44.321Z,936ad91b-b32f-4e0c-9824-67335f4221a4
1829,2993,7862984.44,7434137.3,428847.14,114432778.94,45073912.12,63742668.39,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,15009211,7904f9f91b41dfe3100968cb88cace67219685a1,2023-11-02T05:42:36.831Z,b1a7791e-5282-463c-aa1b-aba37a505765
1830,676,2440267.06,2321345.07,118921.99,29675993.97,9311835.82,19243999.22,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,3063408,47ff805c024c5a8bbd5325ecdd2e2bd1099eab83,2023-11-02T05:42:36.831Z,2c6cbcf2-0bb1-47d4-b14c-fc7ed773f24b
1831,705,3220613.51,2916598.19,304015.32,31285157.67,2877347.78,27051645.87,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,6984586.55,85f6d75c8f483cb9961e36bdad4cb2bcea77e6e7,2023-11-02T05:42:36.831Z,0cbe5798-8691-4be7-a8c4-f774675f64c7
1832,977,2961606.39,2685781.9,275824.49,,,,,2023-11-02T00:00:00.000Z,208629,2ad1580c929463fa1f36db3f04115621b0faa258,2023-11-02T05:42:36.831Z,77775bc6-20b1-499f-9c81-7eb0b42b7a8d
1833,804,4420415.46,4020055.64,400359.82,21240762.9,1922969.31,18615824.94,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,5450849,e42250ada3e14d73e829b5c7f95a9f7b9a295a8c,2023-11-02T05:42:36.831Z,cf37cebe-c56a-47f5-9f52-9d9b814658b5
1834,282,1864525.69,1583637.41,280888.28,4704401.46,2875234.42,1768141.04,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1280884,f18814d7a5bf104e404d1a63600bd876d01a6cf1,2023-11-02T05:42:36.831Z,6f26176d-7ee1-46fe-9fbd-655a42a5ce59
1835,453,2075746.91,1830940.6,244806.31,18067054.08,684326.01,16888048.74,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1369212.95,18f20d10ac58007ed38bbe1f9f63aad7634a9c3c,2023-11-02T05:42:36.831Z,64bbf9fd-7348-44d4-9f42-6d6772432163
1836,,,,,6100444.28,3010700.1,2801845.18,2023-11-02T00:00:00.000Z,,666076,b3a79cc08f6a9a84ffb53a8a67476676001d32fd,2023-11-02T04:02:44.321Z,8a26a29e-6334-4b5e-b9ac-0f9a0b0dc93e
1837,,,,,2643437.02,369934.49,2240380.53,2023-11-02T00:00:00.000Z,,195097,89c92d005b4fd40e261585fbf8a29f9a1d4498a6,2023-11-02T04:02:44.321Z,33a22471-5d6c-4572-8000-4e03d32cea33
1838,2875,13905805.19,13048600.38,857204.81,21409371.72,7864079.89,14067288.92,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4283824,1e5de967d5564345dfeb46f7d6630cbc73bfa013,2023-11-02T05:42:36.831Z,b1989482-ba33-4ecf-b04e-e6e4b28d0305
1839,,,,,4546528.04,3299949.64,1185838.63,2023-11-02T00:00:00.000Z,,703135,831573321e90a6ccf0eeb324c4791645cf495d1e,2023-11-02T04:02:44.321Z,a14375ef-55b4-42b8-8064-a04303d8644b
1840,1913,7382877.18,5906743.59,1476133.59,5170667.27,1903507.66,3068546.66,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2530307,221bb42fb60eaf347a3a97948df9d5af97f29108,2023-11-02T05:42:36.831Z,1332bf48-ccd4-4aca-a244-8affd2deb646
1841,3176,15106854.42,13370790.11,1736064.31,32588079.77,3694476.84,27933778.17,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,6212270.28,cc37869968bedb9f7ea9489e464a3f1ac4dfb29a,2023-11-02T05:42:36.831Z,0fb068f3-984e-435d-b9c0-32522fd6c0bc
1842,1284,6501748.46,5943688.23,558060.23,3945262.25,540831.07,3165927.18,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,881798,962b6037a11c5796dc376318a11c9e9991eb1b57,2023-11-02T05:42:36.831Z,e9183993-999c-4a28-bf7e-8ca989b82fdd
1843,590,5852701.19,2696850.42,3155850.77,19558149.68,4738750.9,14060646.74,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,3479110,1dcd93d4fa7f0b8529a2554cd5b6729a3352d72f,2023-11-02T05:42:36.831Z,265b8387-b9af-4196-8c75-a714db0f7e09
